,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month,Sales,City,Hour
215,295863,AA Batteries (4-pack),1,3.84,12-12-2019 11:14,"736 Ridge St, Atlanta, GA 30301",12,3.84, Atlanta,11
216,295864,27in 4K Gaming Monitor,1,389.99,20-12-2019 20:02,"434 4th St, Austin, TX 73301",12,389.99, Austin,20
217,295865,Bose SoundSport Headphones,1,99.99,03-12-2019 15:18,"92 2nd St, Los Angeles, CA 90001",12,99.99, Los Angeles,15
218,295866,Wired Headphones,1,11.99,06-12-2019 13:57,"281 West St, Los Angeles, CA 90001",12,11.99, Los Angeles,13
219,295867,Wired Headphones,1,11.99,27-12-2019 21:16,"943 Cedar St, San Francisco, CA 94016",12,11.99, San Francisco,21
220,295868,USB-C Charging Cable,1,11.95,28-12-2019 20:55,"547 12th St, Boston, MA 02215",12,11.95, Boston,20
221,295869,Lightning Charging Cable,1,14.95,16-12-2019 18:46,"4 Main St, Los Angeles, CA 90001",12,14.95, Los Angeles,18
222,295870,Lightning Charging Cable,1,14.95,09-12-2019 17:01,"955 13th St, San Francisco, CA 94016",12,14.95, San Francisco,17
223,295871,Macbook Pro Laptop,1,1700,28-12-2019 11:19,"661 Park St, Dallas, TX 75001",12,1700, Dallas,11
224,295872,34in Ultrawide Monitor,1,379.99,14-12-2019 10:49,"845 Forest St, Los Angeles, CA 90001",12,379.99, Los Angeles,10
225,295873,Google Phone,1,600,17-12-2019 11:50,"919 Chestnut St, New York City, NY 10001",12,600, New York City,11
226,295874,Wired Headphones,1,11.99,15-12-2019 08:31,"78 Sunset St, San Francisco, CA 94016",12,11.99, San Francisco,8
227,295875,Lightning Charging Cable,1,14.95,11-12-2019 16:54,"898 Jefferson St, Los Angeles, CA 90001",12,14.95, Los Angeles,16
228,295876,AA Batteries (4-pack),1,3.84,08-12-2019 19:00,"646 12th St, Atlanta, GA 30301",12,3.84, Atlanta,19
229,295877,27in FHD Monitor,1,149.99,31-12-2019 15:27,"721 1st St, Los Angeles, CA 90001",12,149.99, Los Angeles,15
230,295878,USB-C Charging Cable,1,11.95,14-12-2019 20:05,"294 10th St, Los Angeles, CA 90001",12,11.95, Los Angeles,20
231,295879,34in Ultrawide Monitor,1,379.99,24-12-2019 11:54,"893 Park St, Boston, MA 02215",12,379.99, Boston,11
232,295880,AA Batteries (4-pack),1,3.84,13-12-2019 17:38,"900 Madison St, San Francisco, CA 94016",12,3.84, San Francisco,17
233,295881,USB-C Charging Cable,1,11.95,02-12-2019 18:36,"316 River St, San Francisco, CA 94016",12,11.95, San Francisco,18
234,295882,Wired Headphones,1,11.99,20-12-2019 18:14,"301 Jackson St, Austin, TX 73301",12,11.99, Austin,18
235,295883,27in 4K Gaming Monitor,1,389.99,26-12-2019 08:48,"305 North St, New York City, NY 10001",12,389.99, New York City,8
236,295884,AAA Batteries (4-pack),1,2.99,28-12-2019 18:49,"198 Walnut St, San Francisco, CA 94016",12,2.99, San Francisco,18
237,295885,iPhone,1,700,20-12-2019 13:47,"223 5th St, Dallas, TX 75001",12,700, Dallas,13
238,295886,Wired Headphones,1,11.99,27-12-2019 08:59,"352 2nd St, Los Angeles, CA 90001",12,11.99, Los Angeles,8
239,295887,Wired Headphones,1,11.99,24-12-2019 18:37,"827 Lake St, Seattle, WA 98101",12,11.99, Seattle,18
240,295888,Lightning Charging Cable,1,14.95,31-12-2019 14:42,"628 Church St, Los Angeles, CA 90001",12,14.95, Los Angeles,14
241,295889,USB-C Charging Cable,1,11.95,24-12-2019 17:56,"300 Cherry St, New York City, NY 10001",12,11.95, New York City,17
242,295890,ThinkPad Laptop,1,999.99,05-12-2019 11:59,"254 Elm St, San Francisco, CA 94016",12,999.99, San Francisco,11
243,295891,27in 4K Gaming Monitor,1,389.99,05-12-2019 13:02,"854 North St, Atlanta, GA 30301",12,389.99, Atlanta,13
244,295892,USB-C Charging Cable,1,11.95,28-12-2019 13:31,"534 Walnut St, Portland, OR 97035",12,11.95, Portland,13
245,295893,AAA Batteries (4-pack),1,2.99,25-12-2019 23:02,"517 13th St, San Francisco, CA 94016",12,2.99, San Francisco,23
246,295894,27in FHD Monitor,1,149.99,26-12-2019 13:24,"9 Center St, Los Angeles, CA 90001",12,149.99, Los Angeles,13
247,295895,AAA Batteries (4-pack),1,2.99,29-12-2019 00:18,"539 Forest St, San Francisco, CA 94016",12,2.99, San Francisco,0
248,295896,Flatscreen TV,1,300,24-12-2019 18:21,"929 Dogwood St, Los Angeles, CA 90001",12,300, Los Angeles,18
249,295897,27in FHD Monitor,1,149.99,08-12-2019 11:55,"478 13th St, Portland, OR 97035",12,149.99, Portland,11
250,295898,AA Batteries (4-pack),1,3.84,21-12-2019 11:28,"375 Spruce St, San Francisco, CA 94016",12,3.84, San Francisco,11
251,295899,USB-C Charging Cable,1,11.95,13-12-2019 16:44,"722 Spruce St, Seattle, WA 98101",12,11.95, Seattle,16
252,295900,AA Batteries (4-pack),1,3.84,27-12-2019 18:56,"283 Washington St, Boston, MA 02215",12,3.84, Boston,18
253,295901,20in Monitor,1,109.99,05-12-2019 20:02,"67 12th St, San Francisco, CA 94016",12,109.99, San Francisco,20
255,295902,AA Batteries (4-pack),2,3.84,26-12-2019 21:54,"160 Maple St, Austin, TX 73301",12,7.68, Austin,21
256,295903,AA Batteries (4-pack),1,3.84,21-12-2019 13:40,"337 12th St, Dallas, TX 75001",12,3.84, Dallas,13
257,295904,Wired Headphones,1,11.99,19-12-2019 17:30,"647 Wilson St, Atlanta, GA 30301",12,11.99, Atlanta,17
258,295905,AA Batteries (4-pack),2,3.84,06-12-2019 23:48,"345 Walnut St, Los Angeles, CA 90001",12,7.68, Los Angeles,23
259,295906,27in FHD Monitor,1,149.99,11-12-2019 20:55,"773 7th St, Atlanta, GA 30301",12,149.99, Atlanta,20
260,295907,AA Batteries (4-pack),2,3.84,18-12-2019 08:43,"672 Dogwood St, Austin, TX 73301",12,7.68, Austin,8
261,295908,20in Monitor,1,109.99,17-12-2019 10:28,"342 Adams St, New York City, NY 10001",12,109.99, New York City,10
262,295909,AA Batteries (4-pack),1,3.84,27-12-2019 17:29,"360 Wilson St, Boston, MA 02215",12,3.84, Boston,17
263,295910,Lightning Charging Cable,1,14.95,27-12-2019 22:46,"6 Wilson St, Seattle, WA 98101",12,14.95, Seattle,22
265,295911,Apple Airpods Headphones,1,150,10-12-2019 22:14,"152 Spruce St, Los Angeles, CA 90001",12,150, Los Angeles,22
266,295912,AA Batteries (4-pack),1,3.84,01-12-2019 13:53,"282 Lincoln St, San Francisco, CA 94016",12,3.84, San Francisco,13
267,295913,Apple Airpods Headphones,1,150,07-12-2019 08:42,"13 Pine St, New York City, NY 10001",12,150, New York City,8
268,295914,AAA Batteries (4-pack),1,2.99,13-12-2019 13:48,"413 Center St, Austin, TX 73301",12,2.99, Austin,13
269,295915,Google Phone,1,600,23-12-2019 19:04,"535 Meadow St, New York City, NY 10001",12,600, New York City,19
270,295916,Lightning Charging Cable,1,14.95,02-12-2019 11:58,"965 Willow St, Atlanta, GA 30301",12,14.95, Atlanta,11
271,295917,27in FHD Monitor,1,149.99,16-12-2019 12:57,"569 2nd St, San Francisco, CA 94016",12,149.99, San Francisco,12
272,295918,AA Batteries (4-pack),1,3.84,10-12-2019 07:01,"92 River St, New York City, NY 10001",12,3.84, New York City,7
273,295918,AAA Batteries (4-pack),1,2.99,10-12-2019 07:01,"92 River St, New York City, NY 10001",12,2.99, New York City,7
274,295919,Bose SoundSport Headphones,1,99.99,19-12-2019 20:46,"478 Maple St, San Francisco, CA 94016",12,99.99, San Francisco,20
275,295920,27in 4K Gaming Monitor,1,389.99,01-12-2019 19:49,"344 6th St, New York City, NY 10001",12,389.99, New York City,19
276,295921,27in FHD Monitor,1,149.99,16-12-2019 11:09,"425 Main St, Los Angeles, CA 90001",12,149.99, Los Angeles,11
277,295922,Bose SoundSport Headphones,1,99.99,12-12-2019 19:53,"676 Hickory St, Portland, OR 97035",12,99.99, Portland,19
278,295923,Lightning Charging Cable,1,14.95,21-12-2019 13:41,"968 8th St, Austin, TX 73301",12,14.95, Austin,13
279,295924,Wired Headphones,1,11.99,13-12-2019 10:53,"170 Hickory St, Seattle, WA 98101",12,11.99, Seattle,10
280,295925,AA Batteries (4-pack),1,3.84,23-12-2019 10:01,"554 Cedar St, Dallas, TX 75001",12,3.84, Dallas,10
281,295926,Lightning Charging Cable,1,14.95,21-12-2019 20:31,"372 Ridge St, San Francisco, CA 94016",12,14.95, San Francisco,20
282,295927,Wired Headphones,1,11.99,16-12-2019 08:14,"626 Walnut St, San Francisco, CA 94016",12,11.99, San Francisco,8
283,295928,AAA Batteries (4-pack),1,2.99,25-12-2019 12:08,"683 Forest St, Boston, MA 02215",12,2.99, Boston,12
284,295929,Apple Airpods Headphones,1,150,25-12-2019 19:18,"538 6th St, Portland, OR 97035",12,150, Portland,19
285,295930,Wired Headphones,1,11.99,10-12-2019 19:57,"774 Washington St, Atlanta, GA 30301",12,11.99, Atlanta,19
286,295931,Bose SoundSport Headphones,1,99.99,16-12-2019 22:01,"142 Madison St, San Francisco, CA 94016",12,99.99, San Francisco,22
287,295932,Apple Airpods Headphones,1,150,19-12-2019 10:28,"663 Spruce St, New York City, NY 10001",12,150, New York City,10
288,295932,Bose SoundSport Headphones,1,99.99,19-12-2019 10:28,"663 Spruce St, New York City, NY 10001",12,99.99, New York City,10
289,295933,AAA Batteries (4-pack),1,2.99,16-12-2019 22:44,"19 Maple St, New York City, NY 10001",12,2.99, New York City,22
290,295934,27in 4K Gaming Monitor,1,389.99,01-12-2019 14:56,"760 Ridge St, Atlanta, GA 30301",12,389.99, Atlanta,14
291,295935,AA Batteries (4-pack),1,3.84,10-12-2019 14:32,"606 Lakeview St, San Francisco, CA 94016",12,3.84, San Francisco,14
292,295936,AAA Batteries (4-pack),1,2.99,23-12-2019 10:08,"283 Highland St, Seattle, WA 98101",12,2.99, Seattle,10
293,295937,Lightning Charging Cable,1,14.95,26-12-2019 23:17,"282 Willow St, Seattle, WA 98101",12,14.95, Seattle,23
294,295938,Lightning Charging Cable,1,14.95,08-12-2019 08:11,"679 Hickory St, Austin, TX 73301",12,14.95, Austin,8
295,295939,AA Batteries (4-pack),1,3.84,08-12-2019 20:10,"799 Lakeview St, New York City, NY 10001",12,3.84, New York City,20
296,295940,Wired Headphones,1,11.99,07-12-2019 08:48,"441 12th St, Los Angeles, CA 90001",12,11.99, Los Angeles,8
297,295941,ThinkPad Laptop,1,999.99,31-12-2019 16:24,"64 Dogwood St, Portland, OR 97035",12,999.99, Portland,16
298,295942,Google Phone,1,600,30-12-2019 19:21,"150 North St, Boston, MA 02215",12,600, Boston,19
299,295943,AAA Batteries (4-pack),3,2.99,04-12-2019 13:32,"701 Sunset St, Dallas, TX 75001",12,8.97, Dallas,13
300,295944,27in 4K Gaming Monitor,1,389.99,29-12-2019 17:04,"175 Main St, San Francisco, CA 94016",12,389.99, San Francisco,17
301,295945,Wired Headphones,1,11.99,06-12-2019 10:20,"207 Sunset St, Austin, TX 73301",12,11.99, Austin,10
302,295946,20in Monitor,1,109.99,09-12-2019 11:44,"970 Lincoln St, Portland, OR 97035",12,109.99, Portland,11
303,295947,AA Batteries (4-pack),1,3.84,29-12-2019 20:09,"441 6th St, Austin, TX 73301",12,3.84, Austin,20
304,295948,Macbook Pro Laptop,1,1700,17-12-2019 21:08,"863 West St, San Francisco, CA 94016",12,1700, San Francisco,21
305,295949,Bose SoundSport Headphones,1,99.99,17-12-2019 15:29,"603 River St, Los Angeles, CA 90001",12,99.99, Los Angeles,15
306,295950,AA Batteries (4-pack),1,3.84,31-12-2019 09:15,"789 14th St, Boston, MA 02215",12,3.84, Boston,9
307,295951,Lightning Charging Cable,1,14.95,02-12-2019 10:25,"349 North St, Dallas, TX 75001",12,14.95, Dallas,10
308,295952,USB-C Charging Cable,1,11.95,23-12-2019 12:55,"403 Dogwood St, Seattle, WA 98101",12,11.95, Seattle,12
309,295952,Flatscreen TV,1,300,23-12-2019 12:55,"403 Dogwood St, Seattle, WA 98101",12,300, Seattle,12
310,295953,Flatscreen TV,1,300,24-12-2019 17:03,"559 Church St, Dallas, TX 75001",12,300, Dallas,17
311,295954,27in FHD Monitor,1,149.99,29-12-2019 18:56,"321 River St, Boston, MA 02215",12,149.99, Boston,18
312,295955,USB-C Charging Cable,1,11.95,30-12-2019 16:25,"357 Hickory St, Boston, MA 02215",12,11.95, Boston,16
313,295956,AAA Batteries (4-pack),1,2.99,18-12-2019 19:17,"793 Adams St, Boston, MA 02215",12,2.99, Boston,19
314,295957,Lightning Charging Cable,1,14.95,27-12-2019 16:15,"356 12th St, Los Angeles, CA 90001",12,14.95, Los Angeles,16
315,295958,AAA Batteries (4-pack),1,2.99,04-12-2019 18:36,"485 4th St, Boston, MA 02215",12,2.99, Boston,18
316,295959,AAA Batteries (4-pack),2,2.99,27-12-2019 20:53,"198 13th St, Atlanta, GA 30301",12,5.98, Atlanta,20
317,295960,AA Batteries (4-pack),1,3.84,21-12-2019 19:35,"397 Forest St, San Francisco, CA 94016",12,3.84, San Francisco,19
318,295961,AA Batteries (4-pack),2,3.84,16-12-2019 13:13,"229 Park St, Austin, TX 73301",12,7.68, Austin,13
319,295962,20in Monitor,1,109.99,25-12-2019 16:15,"668 14th St, San Francisco, CA 94016",12,109.99, San Francisco,16
320,295963,Macbook Pro Laptop,1,1700,08-12-2019 10:21,"556 11th St, Austin, TX 73301",12,1700, Austin,10
321,295964,Bose SoundSport Headphones,1,99.99,03-12-2019 21:52,"950 1st St, Los Angeles, CA 90001",12,99.99, Los Angeles,21
322,295965,iPhone,1,700,17-12-2019 10:51,"514 Ridge St, Dallas, TX 75001",12,700, Dallas,10
323,295966,Lightning Charging Cable,1,14.95,17-12-2019 19:42,"233 North St, San Francisco, CA 94016",12,14.95, San Francisco,19
324,295967,AAA Batteries (4-pack),2,2.99,12-12-2019 10:09,"283 South St, Los Angeles, CA 90001",12,5.98, Los Angeles,10
325,295968,AA Batteries (4-pack),1,3.84,05-12-2019 13:18,"720 Center St, New York City, NY 10001",12,3.84, New York City,13
326,295969,USB-C Charging Cable,1,11.95,10-12-2019 11:08,"646 Elm St, Boston, MA 02215",12,11.95, Boston,11
327,295970,AA Batteries (4-pack),1,3.84,03-12-2019 23:08,"414 Adams St, Boston, MA 02215",12,3.84, Boston,23
328,295971,AA Batteries (4-pack),2,3.84,30-12-2019 16:45,"10 Adams St, Los Angeles, CA 90001",12,7.68, Los Angeles,16
329,295972,USB-C Charging Cable,1,11.95,12-12-2019 11:54,"340 1st St, Los Angeles, CA 90001",12,11.95, Los Angeles,11
330,295973,AA Batteries (4-pack),1,3.84,07-12-2019 02:15,"597 Center St, New York City, NY 10001",12,3.84, New York City,2
331,295974,USB-C Charging Cable,1,11.95,15-12-2019 20:57,"570 Cherry St, San Francisco, CA 94016",12,11.95, San Francisco,20
332,295975,USB-C Charging Cable,1,11.95,14-12-2019 10:01,"716 Hickory St, San Francisco, CA 94016",12,11.95, San Francisco,10
333,295976,Bose SoundSport Headphones,1,99.99,30-12-2019 13:20,"981 7th St, Dallas, TX 75001",12,99.99, Dallas,13
334,295977,Wired Headphones,1,11.99,09-12-2019 17:50,"141 West St, Boston, MA 02215",12,11.99, Boston,17
335,295978,27in FHD Monitor,1,149.99,10-12-2019 08:08,"293 7th St, Boston, MA 02215",12,149.99, Boston,8
336,295979,Bose SoundSport Headphones,1,99.99,28-12-2019 20:33,"356 Lake St, Los Angeles, CA 90001",12,99.99, Los Angeles,20
337,295980,27in 4K Gaming Monitor,1,389.99,19-12-2019 10:53,"934 2nd St, Boston, MA 02215",12,389.99, Boston,10
338,295981,Lightning Charging Cable,1,14.95,27-12-2019 20:27,"321 Hill St, San Francisco, CA 94016",12,14.95, San Francisco,20
339,295982,Vareebadd Phone,1,400,28-12-2019 07:11,"3 11th St, Los Angeles, CA 90001",12,400, Los Angeles,7
340,295983,AA Batteries (4-pack),3,3.84,06-12-2019 10:46,"782 5th St, Los Angeles, CA 90001",12,11.52, Los Angeles,10
341,295984,Lightning Charging Cable,1,14.95,11-12-2019 22:21,"2 6th St, New York City, NY 10001",12,14.95, New York City,22
342,295985,Lightning Charging Cable,1,14.95,10-12-2019 12:56,"269 2nd St, San Francisco, CA 94016",12,14.95, San Francisco,12
343,295986,USB-C Charging Cable,1,11.95,18-12-2019 01:34,"996 Meadow St, San Francisco, CA 94016",12,11.95, San Francisco,1
344,295987,34in Ultrawide Monitor,1,379.99,06-12-2019 19:07,"351 9th St, San Francisco, CA 94016",12,379.99, San Francisco,19
345,295988,AA Batteries (4-pack),1,3.84,28-12-2019 11:34,"351 Lake St, Austin, TX 73301",12,3.84, Austin,11
346,295989,Lightning Charging Cable,1,14.95,16-12-2019 14:01,"872 Johnson St, Boston, MA 02215",12,14.95, Boston,14
347,295990,ThinkPad Laptop,1,999.99,16-12-2019 22:08,"192 Chestnut St, Seattle, WA 98101",12,999.99, Seattle,22
348,295991,iPhone,1,700,15-12-2019 20:16,"857 Center St, Boston, MA 02215",12,700, Boston,20
349,295991,Lightning Charging Cable,1,14.95,15-12-2019 20:16,"857 Center St, Boston, MA 02215",12,14.95, Boston,20
350,295992,iPhone,1,700,02-12-2019 06:33,"511 Main St, Los Angeles, CA 90001",12,700, Los Angeles,6
351,295993,AAA Batteries (4-pack),2,2.99,21-12-2019 12:28,"106 Ridge St, New York City, NY 10001",12,5.98, New York City,12
352,295994,Lightning Charging Cable,1,14.95,17-12-2019 18:21,"34 River St, San Francisco, CA 94016",12,14.95, San Francisco,18
353,295995,27in 4K Gaming Monitor,1,389.99,12-12-2019 17:30,"968 Meadow St, Boston, MA 02215",12,389.99, Boston,17
354,295996,Bose SoundSport Headphones,1,99.99,15-12-2019 22:57,"286 7th St, Austin, TX 73301",12,99.99, Austin,22
355,295997,Apple Airpods Headphones,1,150,09-12-2019 07:45,"973 Pine St, Boston, MA 02215",12,150, Boston,7
356,295998,AAA Batteries (4-pack),2,2.99,14-12-2019 10:07,"771 Cedar St, Austin, TX 73301",12,5.98, Austin,10
357,295999,Flatscreen TV,1,300,27-12-2019 13:36,"884 Main St, Boston, MA 02215",12,300, Boston,13
358,296000,USB-C Charging Cable,1,11.95,05-12-2019 18:35,"916 Cherry St, Boston, MA 02215",12,11.95, Boston,18
359,296001,Wired Headphones,1,11.99,18-12-2019 15:44,"379 Madison St, San Francisco, CA 94016",12,11.99, San Francisco,15
360,296002,AAA Batteries (4-pack),2,2.99,19-12-2019 11:08,"543 Chestnut St, San Francisco, CA 94016",12,5.98, San Francisco,11
361,296003,USB-C Charging Cable,1,11.95,23-12-2019 05:57,"827 Center St, Los Angeles, CA 90001",12,11.95, Los Angeles,5
362,296004,Apple Airpods Headphones,1,150,02-12-2019 19:03,"660 Willow St, Seattle, WA 98101",12,150, Seattle,19
363,296005,AAA Batteries (4-pack),2,2.99,27-12-2019 19:39,"503 Highland St, Boston, MA 02215",12,5.98, Boston,19
364,296006,USB-C Charging Cable,1,11.95,10-12-2019 18:09,"620 Main St, San Francisco, CA 94016",12,11.95, San Francisco,18
365,296007,Lightning Charging Cable,1,14.95,25-12-2019 00:35,"267 North St, Seattle, WA 98101",12,14.95, Seattle,0
366,296008,Google Phone,1,600,06-12-2019 13:18,"616 10th St, Seattle, WA 98101",12,600, Seattle,13
367,296009,USB-C Charging Cable,1,11.95,16-12-2019 09:13,"389 Jefferson St, Seattle, WA 98101",12,11.95, Seattle,9
368,296010,27in 4K Gaming Monitor,1,389.99,13-12-2019 13:00,"311 Spruce St, Boston, MA 02215",12,389.99, Boston,13
369,296011,27in 4K Gaming Monitor,1,389.99,03-12-2019 23:30,"764 Jefferson St, Portland, OR 97035",12,389.99, Portland,23
370,296012,iPhone,1,700,15-12-2019 18:43,"689 Pine St, Seattle, WA 98101",12,700, Seattle,18
371,296013,AAA Batteries (4-pack),1,2.99,07-12-2019 11:08,"369 Park St, Los Angeles, CA 90001",12,2.99, Los Angeles,11
372,296014,AAA Batteries (4-pack),1,2.99,15-12-2019 19:54,"43 8th St, Portland, OR 97035",12,2.99, Portland,19
373,296015,Lightning Charging Cable,2,14.95,30-12-2019 04:17,"902 1st St, Austin, TX 73301",12,29.9, Austin,4
374,296016,Bose SoundSport Headphones,1,99.99,16-12-2019 17:09,"543 Spruce St, New York City, NY 10001",12,99.99, New York City,17
375,296017,USB-C Charging Cable,1,11.95,30-12-2019 12:10,"374 Maple St, Boston, MA 02215",12,11.95, Boston,12
376,296018,AAA Batteries (4-pack),2,2.99,28-12-2019 07:14,"305 Dogwood St, Portland, ME 04101",12,5.98, Portland,7
377,296019,Bose SoundSport Headphones,1,99.99,14-12-2019 19:26,"600 Willow St, Austin, TX 73301",12,99.99, Austin,19
378,296020,34in Ultrawide Monitor,1,379.99,25-12-2019 23:36,"533 Chestnut St, San Francisco, CA 94016",12,379.99, San Francisco,23
379,296021,Wired Headphones,1,11.99,25-12-2019 12:49,"581 North St, Portland, OR 97035",12,11.99, Portland,12
380,296022,Wired Headphones,1,11.99,06-12-2019 19:25,"526 1st St, Boston, MA 02215",12,11.99, Boston,19
381,296023,20in Monitor,1,109.99,11-12-2019 11:52,"699 Walnut St, Los Angeles, CA 90001",12,109.99, Los Angeles,11
382,296024,AA Batteries (4-pack),2,3.84,12-12-2019 12:10,"524 Jefferson St, San Francisco, CA 94016",12,7.68, San Francisco,12
383,296025,AA Batteries (4-pack),2,3.84,03-12-2019 03:34,"721 14th St, Atlanta, GA 30301",12,7.68, Atlanta,3
384,296026,Apple Airpods Headphones,1,150,05-12-2019 09:59,"937 Highland St, San Francisco, CA 94016",12,150, San Francisco,9
385,296027,AAA Batteries (4-pack),3,2.99,20-12-2019 06:27,"577 10th St, Los Angeles, CA 90001",12,8.97, Los Angeles,6
